nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred
PAULINO NAVARRO,6080,3888.605939,19.41186803,-99.1304246,Cuauhtémoc,CDMX,50,0,744.88,1,0,2230.782619749012
TRANSITO,6080,4923.840067,19.4194637,-99.13151476,Cuauhtémoc,CDMX,55,0,825.1454545454545,1,0,2236.632185378392
CONDESA,6140,4945.298461,19.4150294,-99.17655697,Cuauhtémoc,CDMX,1864,12,2062.893599785408,1,1,10755.836896691693
NONOALCO-TLATELOLCO (U HAB) II,6140,5084.39,19.45324762,-99.14187227,Cuauhtémoc,CDMX,125,1,499.368,1,1,2849.2012245382316
HIPODROMO CONDESA,6170,4863.53384,19.40986558,-99.17883843,Cuauhtémoc,CDMX,1592,12,1879.379817839196,1,1,10423.663023521969
HIPODROMO I,6170,6681.815132,19.41226787,-99.16937918,Cuauhtémoc,CDMX,1970,11,2007.2416243654825,1,1,10359.872862033568
HIPODROMO II,6170,5397.929627,19.40681455,-99.1726369,Cuauhtémoc,CDMX,1763,10,1890.4724900737376,1,1,9581.163915254952
MORELOS III,6200,4217.695773,19.44535479,-99.13333801,Cuauhtémoc,CDMX,121,0,1035.4545454545455,1,0,2316.680027454547
PERALVILLO I,6200,3915.68,19.4626292,-99.13699515,Cuauhtémoc,CDMX,84,0,551.8095238095239,1,0,2273.0251305297465
PERALVILLO II,6200,4031.864293,19.46097882,-99.13103984,Cuauhtémoc,CDMX,56,0,508.7857142857143,1,0,2238.911286669908
EX HIPODROMO DE PERALVILLO,6220,3517.642578,19.45691002,-99.13462862,Cuauhtémoc,CDMX,122,0,664.360655737705,1,0,2319.1417645084093
VALLE GOMEZ,6240,3585.540372,19.45879687,-99.12495966,Cuauhtémoc,CDMX,37,0,574.7027027027027,1,0,2215.4452401270205
FELIPE PESCADOR,6280,3340.272025,19.45511388,-99.12491436,Cuauhtémoc,CDMX,51,0,671.6470588235294,1,0,2232.2504606347707
GUERRERO I,6300,4162.169243,19.44878428,-99.14377672,Cuauhtémoc,CDMX,142,3,664.3661971830986,1,1,3921.12676017762
GUERRERO II,6300,5569.632524,19.44701367,-99.13989303,Cuauhtémoc,CDMX,141,1,788.9432624113475,1,1,2867.8106357626934
NONOALCO-TLATELOLCO (U HAB) I,6300,5084.39,19.45493884,-99.14755844,Cuauhtémoc,CDMX,153,1,484.9281045751634,1,1,2883.5068120839524
BUENAVISTA I,6350,5493.173782,19.44854832,-99.14818801,Cuauhtémoc,CDMX,141,3,713.2695035460993,1,1,3919.7401019072095
BUENAVISTA II,6350,5711.013329,19.44153647,-99.1502046,Cuauhtémoc,CDMX,340,3,1048.4235294117648,1,1,4162.094036847639
SAN RAFAEL I,6400,5941.015575,19.43717628,-99.15948677,Cuauhtémoc,CDMX,538,10,1091.6468401486989,1,1,8085.067959698423
SANTA MARIA LA RIBERA I,6400,4443.054346,19.45292831,-99.15826925,Cuauhtémoc,CDMX,181,1,929.6408839779006,1,1,2916.2803086109543
SANTA MARIA LA RIBERA IV,6400,4478.005523,19.44456411,-99.15923829,Cuauhtémoc,CDMX,238,3,867.8025210084033,1,1,4037.9018974504015
SANTA MARIA (U HAB),6430,3915.68,19.45628227,-99.15708062,Cuauhtémoc,CDMX,113,1,779.7433628318585,1,1,2833.5839289893083
CUAUHTEMOC,6500,10937.15908,19.42979083,-99.16902575,Cuauhtémoc,CDMX,1403,17,1533.8688524590164,1,1,12822.770833661973
JUAREZ,6600,11217.94025,19.42822869,-99.16052083,Cuauhtémoc,CDMX,1188,17,1460.047138047138,1,1,12559.969230654995
DOCTORES IV,6700,4878.578972,19.41309135,-99.15056719,Cuauhtémoc,CDMX,304,2,1259.3980263157894,1,1,3591.5063470536043
ROMA NORTE I,6700,7634.569445,19.41968602,-99.16948313,Cuauhtémoc,CDMX,1780,17,1817.71797752809,1,1,13283.075177982715
ROMA NORTE II,6700,7156.073693,19.42197467,-99.15815904,Cuauhtémoc,CDMX,1314,10,1508.7625570776256,1,1,9033.095641326701
DOCTORES I,6720,5140.7927,19.42296373,-99.14712242,Cuauhtémoc,CDMX,292,5,835.8630136986301,1,1,5155.753284185995
DOCTORES III,6720,4649.759283,19.41640848,-99.1461753,Cuauhtémoc,CDMX,134,0,909.679104477612,1,0,2333.0049359686345
DOCTORES V,6720,5044.748177,19.41073231,-99.14638922,Cuauhtémoc,CDMX,77,0,990.6363636363636,1,0,2262.9965111297506
OBRERA II,6720,4161.630271,19.41517318,-99.13993207,Cuauhtémoc,CDMX,86,0,912.093023255814,1,0,2274.269901588639
ROMA SUR I,6760,4903.855913,19.40839796,-99.1629922,Cuauhtémoc,CDMX,1191,13,1361.6389588581023,1,1,10460.614114168191
ROMA SUR II,6760,5011.361579,19.40408133,-99.1634206,Cuauhtémoc,CDMX,875,13,1166.5874285714283,1,1,10074.645675221003
OBRERA III,6800,4077.441067,19.41070175,-99.14179287,Cuauhtémoc,CDMX,67,0,1315.2686567164178,1,0,2249.678497469972
ASTURIAS,6820,3911.423753,19.40468354,-99.13026098,Cuauhtémoc,CDMX,79,0,669.3164556962025,1,0,2266.5156421478378
ESPERANZA,6840,4113.345893,19.42086551,-99.12861177,Cuauhtémoc,CDMX,41,0,865.7560975609756,1,0,2219.3679742335175
VISTA ALEGRE,6850,4113.155331,19.41057398,-99.13308468,Cuauhtémoc,CDMX,64,0,636.390625,1,0,2248.2733272236196
ALGARIN,6880,4923.35077,19.40556734,-99.14046915,Cuauhtémoc,CDMX,162,2,877.2345679012345,1,1,3419.0475605559814
ASTURIAS (AMPL),6890,4003.204883,19.40704621,-99.13107209,Cuauhtémoc,CDMX,79,0,671.2151898734177,1,0,2266.509306491444
NONOALCO-TLATELOLCO (U HAB) III,6900,5321.808357,19.45218747,-99.13467429,Cuauhtémoc,CDMX,107,0,758.0654205607476,1,0,2300.4769112680137
SAN SIMON TOLNAHUAC,6920,3519.45,19.45874001,-99.14276392,Cuauhtémoc,CDMX,188,0,345.3244680851064,1,0,2400.955914811757
15 DE AGOSTO,7880,2425.71,19.48487485,-99.10704528,Gustavo A. Madero,CDMX,14,0,628.7142857142857,1,0,2132.445736509932
25 DE JULIO,7570,1833.008176,19.49565238,-99.08147544,Gustavo A. Madero,CDMX,2,0,857.0,1,0,2117.0022526081602
51 LEGISLATURA,7460,2145.412609,19.48352257,-99.09307167,Gustavo A. Madero,CDMX,3,0,533.6666666666666,1,0,2119.304623238835
6 DE JUNIO,7788,781.7716822,19.55060371,-99.12587046,Gustavo A. Madero,CDMX,1,0,760.0,1,0,2116.102441431397
7 DE NOVIEMBRE,7840,2126.505874,19.45957128,-99.11975349,Gustavo A. Madero,CDMX,22,0,647.0,1,0,2142.172551066288
ACUEDUCTO DE GUADALUPE (RDCIAL),7270,3093.31,19.5235893,-99.14979428,Gustavo A. Madero,CDMX,4,0,750.0,1,0,2119.806245450887
ACUEDUCTO DE GUADALUPE (U HAB),7279,3615.738464,19.52697053,-99.1505314,Gustavo A. Madero,CDMX,2,0,925.0,1,0,2116.7753516338557
AHUEHUETES,7530,711.6815449,19.54601626,-99.13122056,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
AIDEE SOLS CRDENAS-MATAS ROMERO (U HAB),7280,1191.33,19.53356919,-99.14599881,Gustavo A. Madero,CDMX,1,0,250.0,1,0,2117.8041987386805
ARAGON INGUARAN,7880,1981.83,19.47073691,-99.10740727,Gustavo A. Madero,CDMX,12,0,657.0833333333334,1,0,2129.904117780524
ARAGON LA VILLA (ARAGON),7940,2148.535759,19.47961869,-99.11503691,Gustavo A. Madero,CDMX,19,0,784.4736842105264,1,0,2138.0433955299513
ARBOLEDAS DE CUAUTEPEC,7240,525.625509,19.56117933,-99.1250456,Gustavo A. Madero,CDMX,1,0,760.0,1,0,2116.102441431397
ARBOLEDAS DE CUAUTEPEC (AMPL),7750,539.7326437,19.56537224,-99.12570825,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
ARROYO GUADALUPE (U HAB),7720,2747.95,19.51084074,-99.13671126,Gustavo A. Madero,CDMX,4,0,2347.5,1,0,2114.4757409442495
BELISARIO DOMINGUEZ,7890,1981.83,19.46267915,-99.11085419,Gustavo A. Madero,CDMX,18,0,757.6111111111111,1,0,2136.909551257615
BENITO JUAREZ,7290,944.33,19.53249945,-99.13917465,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
BENITO JUAREZ (AMPL),7259,883.2521607,19.53496056,-99.13806116,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
BONDOJITO,7860,1981.83,19.46676264,-99.11089516,Gustavo A. Madero,CDMX,22,0,668.5909090909091,1,0,2142.100506973511
C T M ARAGON (U),7990,2233.44,19.45291587,-99.05617555,Gustavo A. Madero,CDMX,14,1,507.9285714285714,1,1,2658.687251515213
C T M ARAGON AMPLIACION (U),7999,2233.44,19.45539975,-99.05333891,Gustavo A. Madero,CDMX,11,1,449.54545454545456,1,1,2655.21162684641
CAMINO A SAN JUAN DE ARAGON (PBLO),7969,2252.96,19.46827618,-99.08929972,Gustavo A. Madero,CDMX,4,2,287.5,1,1,3173.0264652865803
CAMPESTRE ARAGON I,7930,2041.86,19.48792994,-99.07880856,Gustavo A. Madero,CDMX,1,0,214.0,1,0,2117.9243227839
CAMPESTRE ARAGON II,7960,2041.86,19.48310728,-99.08112239,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
CAPULTITLAN,7770,2611.56,19.47816145,-99.13320299,Gustavo A. Madero,CDMX,31,0,761.9354838709677,1,0,2152.8003454409127
CASAS ALEMAN (AMPL) I,7960,1993.89,19.47729809,-99.08156877,Gustavo A. Madero,CDMX,1,2,444.0,1,1,3168.8338231386247
CASAS ALEMAN (AMPL) II,7969,1993.89,19.47841696,-99.08680023,Gustavo A. Madero,CDMX,0,2,0.0,0,1,3169.091874286621
CASTILLO CHICO,7258,999.1610316,19.54093434,-99.13610288,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
CASTILLO GRANDE,7290,963.7799762,19.53806776,-99.1383248,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
CASTILLO GRANDE (AMPL),7258,734.45,19.53675795,-99.13685638,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
CERRO PRIETO,7960,1981.83,19.45271672,-99.09828707,Gustavo A. Madero,CDMX,25,0,802.96,1,0,2145.3225832373146
CHALMA DE GUADALUPE I,7210,985.2473129,19.55538803,-99.15091227,Gustavo A. Madero,CDMX,2,0,864.0,1,0,2116.978895154923
CHALMA DE GUADALUPE II,7230,985.96,19.55000993,-99.15431081,Gustavo A. Madero,CDMX,2,0,864.0,1,0,2116.978895154923
CHURUBUSCO TEPEYAC,7730,2959.373514,19.48727146,-99.13781711,Gustavo A. Madero,CDMX,31,3,502.7741935483871,1,1,3731.1805486996354
COCOYOTES,7190,585.93,19.54826579,-99.13079116,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
COCOYOTES (AMPL),7188,672.9,19.55079956,-99.12792479,Gustavo A. Madero,CDMX,1,0,760.0,1,0,2116.102441431397
COMPOSITORES MEXICANOS,7230,635.32,19.56561995,-99.14042392,Gustavo A. Madero,CDMX,2,0,202.0,1,0,2119.1878428753575
CONSTITUCION DE LA REPUBLICA,7469,2346.712418,19.48323021,-99.1002972,Gustavo A. Madero,CDMX,10,0,601.4,1,0,2127.6429632736267
COOPERATIVA LUIS ENRIQUE RODRGUEZ OROZCO (U HAB),7280,1191.33,19.53055009,-99.14226247,Gustavo A. Madero,CDMX,1,0,250.0,1,0,2117.8041987386805
CTM ATZACOALCO (U HAB),7420,1688.044303,19.50764747,-99.09970984,Gustavo A. Madero,CDMX,4,0,386.0,1,0,2121.020833019223
CTM EL RISCO (U HAB),7090,1715.62,19.50940326,-99.09598612,Gustavo A. Madero,CDMX,5,0,386.6,1,0,2122.2423096948532
CUAUTEPEC DE MADERO,7200,938.48,19.54562703,-99.13903566,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
CUAUTEPEC EL ALTO (PBLO),7700,914.8437966,19.55703149,-99.13394294,Gustavo A. Madero,CDMX,1,0,760.0,1,0,2116.102441431397
CUCHILLA DEL TESORO,7900,2233.44,19.44812714,-99.05800764,Gustavo A. Madero,CDMX,14,1,591.0,1,1,2658.4100605140407
CUCHILLA LA JOYA,7890,1981.83,19.45815035,-99.11104701,Gustavo A. Madero,CDMX,12,0,558.75,1,0,2130.232234385523
DEFENSORES DE LA REPUBLICA,7880,2760.982271,19.47524248,-99.14304472,Gustavo A. Madero,CDMX,21,0,840.0,1,0,2140.305073969697
DEL BOSQUE,7230,938.48,19.5447288,-99.14297822,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
DEL OBRERO,7440,1948.5,19.50021407,-99.09140176,Gustavo A. Madero,CDMX,5,0,768.0,1,0,2120.969662171328
DM NACIONAL,7495,2243.22,19.47560336,-99.09584475,Gustavo A. Madero,CDMX,4,0,602.75,1,0,2120.297586163628
EDUARDO MOLINA I (U HAB),7458,2530.28,19.48314849,-99.09104532,Gustavo A. Madero,CDMX,2,0,575.0,1,0,2117.943224295717
EDUARDO MOLINA II (U HAB),7469,2530.28,19.4831208,-99.09213066,Gustavo A. Madero,CDMX,2,0,575.0,1,0,2117.943224295717
EJIDOS SAN JUAN DE ARAGON 1A SECCION (U HAB),7950,2252.96,19.46925544,-99.09210921,Gustavo A. Madero,CDMX,7,0,373.0,1,0,2124.7346473758153
EJIDOS SAN JUAN DE ARAGON 2A SECCION (U HAB),7969,2177.42,19.46563988,-99.07704536,Gustavo A. Madero,CDMX,1,2,400.0,1,1,3168.9806414161158
EL ARBOLILLO,7530,944.33,19.53632457,-99.14113351,Gustavo A. Madero,CDMX,1,0,250.0,1,0,2117.8041987386805
EL ARBOLILLO 1 (U HAB),7240,1985.67,19.5300045,-99.14788151,Gustavo A. Madero,CDMX,2,0,350.0,1,0,2118.693999578342
EL ARBOLILLO 2 (U HAB),7280,1191.33,19.53410348,-99.14455693,Gustavo A. Madero,CDMX,1,0,250.0,1,0,2117.8041987386805
EL ARBOLILLO 3 (U HAB),7280,1191.33,19.53789915,-99.14489577,Gustavo A. Madero,CDMX,1,0,250.0,1,0,2117.8041987386805
EL CARMEN,7199,1005.168959,19.54312551,-99.13306381,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
EL COYOL (U HAB),7420,2518.686,19.48808983,-99.09008188,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
EL OLIVO,7950,1852.598503,19.47359728,-99.08664842,Gustavo A. Madero,CDMX,1,2,300.0,1,1,3169.3143193195046
EMILIANO ZAPATA,7889,1981.83,19.46141462,-99.11778041,Gustavo A. Madero,CDMX,24,0,717.375,1,0,2144.3846827278794
EMILIANO ZAPATA (AMPL),7860,1981.83,19.46398241,-99.10572586,Gustavo A. Madero,CDMX,16,0,644.4375,1,0,2134.840229104259
ESTANZUELA,7360,2156.28987,19.49043178,-99.1097769,Gustavo A. Madero,CDMX,3,0,298.6666666666667,1,0,2120.0887663117987
ESTRELLA,7810,2738.244745,19.47514581,-99.11673119,Gustavo A. Madero,CDMX,21,0,718.7142857142857,1,0,2140.7097775982356
EX-ESCUELA DE TIRO,7960,1981.83,19.45323929,-99.09969012,Gustavo A. Madero,CDMX,22,0,880.1818181818181,1,0,2141.394474864295
FAJA DE ORO,7860,1981.83,19.46652134,-99.10524958,Gustavo A. Madero,CDMX,13,0,648.1538461538462,1,0,2131.1573922491784
FERNANDO CASAS ALEMAN,7960,1981.83,19.45249999,-99.0959227,Gustavo A. Madero,CDMX,21,0,892.4285714285714,1,0,2140.1301314117773
FERROCARRILERA INSURGENTES,7495,2530.28,19.48203461,-99.09236489,Gustavo A. Madero,CDMX,2,0,575.0,1,0,2117.943224295717
FOVISSSTE CUCHILLA (U HAB),7950,2252.96,19.47186652,-99.08755618,Gustavo A. Madero,CDMX,2,2,325.0,1,1,3170.454378586708
FOVISSSTE RIO DE GUADALUPE (U HAB),7950,2252.96,19.4726636,-99.08841237,Gustavo A. Madero,CDMX,2,2,260.0,1,1,3170.671269223911
FOVISSTE ARAGON (U HAB),7990,2759.89,19.45358754,-99.06142255,Gustavo A. Madero,CDMX,38,0,620.7105263157895,1,0,2161.8359331196984
GABRIEL HERNANDEZ,7080,1433.711695,19.49829849,-99.09984059,Gustavo A. Madero,CDMX,1,0,690.0,1,0,2116.336015963769
GABRIEL HERNANDEZ (AMPL) I,7090,1438.198442,19.50324635,-99.09793418,Gustavo A. Madero,CDMX,5,0,528.0,1,0,2121.7704891394615
GABRIEL HERNANDEZ (AMPL) II,7089,1435.25,19.50602632,-99.10378278,Gustavo A. Madero,CDMX,1,0,300.0,1,0,2117.637359786986
GENERAL FELIPE BERRIOZABAL,7220,585.93,19.55509025,-99.12824178,Gustavo A. Madero,CDMX,1,0,760.0,1,0,2116.102441431397
GERTRUDIS SANCHEZ 1A SECCION,7830,1981.83,19.46938421,-99.10435571,Gustavo A. Madero,CDMX,9,0,638.4444444444445,1,0,2126.295875405032
GERTRUDIS SANCHEZ 2A SECCION,7839,1981.83,19.46653563,-99.09982967,Gustavo A. Madero,CDMX,5,0,528.2,1,0,2121.7698217836546
GERTRUDIS SANCHEZ 3A SECCION,7880,1981.83,19.46149318,-99.1017218,Gustavo A. Madero,CDMX,10,0,478.7,1,0,2128.0523860610847
GRACIANO SANCHEZ,7210,985.96,19.55683048,-99.14727889,Gustavo A. Madero,CDMX,4,0,288.75,1,0,2121.345334780269
GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),7950,2243.22,19.47857588,-99.1050828,Gustavo A. Madero,CDMX,11,0,720.7272727272727,1,0,2128.4682732748697
GUADALUPE INSURGENTES,7870,3159.191272,19.47344849,-99.13255061,Gustavo A. Madero,CDMX,28,0,767.75,1,0,2149.1105074562493
GUADALUPE PROLETARIA,7760,2044.791965,19.52161808,-99.15554428,Gustavo A. Madero,CDMX,6,0,656.6666666666666,1,0,2122.5646356468183
GUADALUPE PROLETARIA (AMPL),7680,1916.098023,19.52159041,-99.15212124,Gustavo A. Madero,CDMX,3,0,866.6666666666666,1,0,2118.19347582055
GUADALUPE TEPEYAC,7890,2950.008809,19.46746128,-99.12069072,Gustavo A. Madero,CDMX,30,0,651.0666666666667,1,0,2151.9468114426213
GUADALUPE VICTORIA,7840,938.48,19.53929553,-99.14001731,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
GUADALUPE VICTORIA II,7870,2790.364011,19.47140818,-99.14071735,Gustavo A. Madero,CDMX,26,0,1081.3846153846157,1,0,2145.6170205612307
HEROE DE NACOZARI,7870,2653.709467,19.47098618,-99.14342357,Gustavo A. Madero,CDMX,33,0,636.2121212121212,1,0,2155.6668140076035
HEROES DE CHAPULTEPEC,7939,2252.96,19.47387306,-99.09075426,Gustavo A. Madero,CDMX,3,0,506.6666666666667,1,0,2119.39471627275
HORNOS DE ARAGON (U HAB),7950,2252.96,19.47110489,-99.08049139,Gustavo A. Madero,CDMX,2,2,422.0,1,1,3170.130711020421
INDECO (U HAB),7990,2252.96,19.47331812,-99.08986648,Gustavo A. Madero,CDMX,3,2,506.6666666666667,1,1,3171.071675805269
INDUSTRIAL I,7880,3513.077005,19.47397784,-99.12415656,Gustavo A. Madero,CDMX,32,0,605.53125,1,0,2154.545710552355
INDUSTRIAL II,7870,3165.47363,19.47493839,-99.12834942,Gustavo A. Madero,CDMX,30,0,647.8,1,0,2151.9577115874654
INFONAVIT (U HAB),7330,2716.99,19.51602238,-99.1414472,Gustavo A. Madero,CDMX,5,1,2008.6,1,1,2642.6685338681446
INFONAVIT CAMINO SAN JUAN DE ARAGON (U HAB),7950,2252.96,19.4725547,-99.08262122,Gustavo A. Madero,CDMX,1,2,444.0,1,1,3168.8338231386247
INFONAVIT LORETO FABELA (U HAB),7950,2252.96,19.47154907,-99.08030062,Gustavo A. Madero,CDMX,2,2,422.0,1,1,3170.130711020421
JAIME S EMILIANO G,7210,938.48,19.54778136,-99.13475855,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
JORGE NEGRETE,7880,1790.283467,19.52623242,-99.14353058,Gustavo A. Madero,CDMX,2,0,425.0,1,0,2118.4437411508
JOSE MARIA MORELOS Y PAVON I (U HAB),7459,2530.28,19.48391916,-99.0944814,Gustavo A. Madero,CDMX,8,0,509.375,1,0,2125.5030728781194
JOSE MARIA MORELOS Y PAVON II (U HAB),7970,2425.71,19.47964387,-99.09168566,Gustavo A. Madero,CDMX,2,0,575.0,1,0,2117.943224295717
JOYAS VALLEJO (U HAB),7620,1918.44,19.52943649,-99.17270847,Gustavo A. Madero,CDMX,10,0,399.3,1,0,2128.317326316376
JUAN DE DIOS BATIZ (U HAB),7360,3136.06,19.50372083,-99.12972857,Gustavo A. Madero,CDMX,14,0,723.5714285714286,1,0,2132.1292191844313
JUAN GONZALEZ ROMERO,7550,1604.13,19.50531561,-99.08967281,Gustavo A. Madero,CDMX,10,0,397.5,1,0,2128.3233325186366
JUVENTINO ROSAS,7230,635.32,19.56275693,-99.13482138,Gustavo A. Madero,CDMX,1,0,202.0,1,0,2117.964364132307
LA CANDELARIA TICOMAN (BARR),7360,1208.901811,19.52115516,-99.1359427,Gustavo A. Madero,CDMX,2,0,600.0,1,0,2117.8598048198696
LA CASILDA,7180,585.93,19.55624617,-99.12551201,Gustavo A. Madero,CDMX,1,0,760.0,1,0,2116.102441431397
LA CRUZ (BARR),7730,1357.319794,19.49262454,-99.10200338,Gustavo A. Madero,CDMX,4,0,585.25,1,0,2120.3559797967205
LA ESMERALDA (U HAB),7580,2530.28,19.48930997,-99.08520953,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA ESMERALDA I,7549,2530.28,19.48658821,-99.08713081,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA ESMERALDA II,7540,2530.28,19.48590192,-99.08605029,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA ESMERALDA III,7540,2530.28,19.48481732,-99.08457531,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA FORESTAL,7440,657.1487065,19.56306359,-99.13108878,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA FORESTAL 1,7140,635.32,19.56760546,-99.12799916,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA FORESTAL 2,7140,636.5138294,19.56719582,-99.12696484,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA FORESTAL 3,7149,626.5444133,19.56997804,-99.12906281,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LA JOYA,7890,1981.83,19.45683908,-99.10898734,Gustavo A. Madero,CDMX,14,0,548.0714285714286,1,0,2132.7148239048793
LA JOYITA,7890,1981.83,19.46551396,-99.11680369,Gustavo A. Madero,CDMX,22,0,715.3636363636364,1,0,2141.9444367177894
LA LAGUNA TICOMAN (BARR),7360,2467.399795,19.51403556,-99.1304601,Gustavo A. Madero,CDMX,2,0,1900.0,1,0,2113.5219920758136
LA MALINCHE,7899,2463.12,19.45287262,-99.10492461,Gustavo A. Madero,CDMX,21,0,556.3333333333334,1,0,2141.251606955643
LA PASTORA,7310,945.7699182,19.52732622,-99.13805796,Gustavo A. Madero,CDMX,1,0,400.0,1,0,2117.303681883597
LA PATERA-CONDOMODULOS (U HAB),7720,4232.978574,19.50469602,-99.15497923,Gustavo A. Madero,CDMX,11,1,730.4545454545455,1,1,2654.274295281436
LA PRADERA,7560,2048.54,19.47541143,-99.06671436,Gustavo A. Madero,CDMX,5,0,327.4,1,0,2122.4398470136593
LA PRADERA I (U HAB),7500,1944.66475,19.47415473,-99.06277686,Gustavo A. Madero,CDMX,4,0,340.0,1,0,2121.174324854782
LA PRADERA II (U HAB),7570,2048.54,19.47186364,-99.06410058,Gustavo A. Madero,CDMX,5,0,352.0,1,0,2122.357762249426
LA PURISIMA TICOMAN (BARR),7708,2405.112638,19.5145849,-99.13821116,Gustavo A. Madero,CDMX,3,0,3000.0,1,0,2111.0750138815865
LINDAVISTA I,7730,4111.150493,19.49066591,-99.13254702,Gustavo A. Madero,CDMX,36,3,495.3888888888889,1,1,3737.3225855446344
LINDAVISTA II,7300,3837.78443,19.49744764,-99.12932302,Gustavo A. Madero,CDMX,11,3,743.6363636363636,1,1,3705.907269999417
LINDAVISTA VALLEJO (U HAB),7790,4355.576026,19.4964389,-99.15016824,Gustavo A. Madero,CDMX,8,1,496.25,1,1,2651.3853478691985
LOMA DE LA PALMA,7160,635.5297129,19.55471335,-99.14065321,Gustavo A. Madero,CDMX,3,0,209.0,1,0,2120.387964165171
LOMAS DE CUAUTEPEC,7270,647.6911059,19.56899814,-99.13534575,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
LOS OLIVOS (U HAB),7950,2252.96,19.47302319,-99.08167239,Gustavo A. Madero,CDMX,1,2,444.0,1,1,3168.8338231386247
LUIS DONALDO COLOSIO,7164,845.1493137,19.56137735,-99.1451681,Gustavo A. Madero,CDMX,2,0,202.0,1,0,2119.1878428753575
MAGDALENA DE LAS SALINAS,7780,3005.065162,19.48217705,-99.14051472,Gustavo A. Madero,CDMX,14,0,581.0,1,0,2132.6049485381204
MALACATES,7201,836.7047838,19.57379866,-99.13299919,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
MALACATES (AMPL),7170,581.8569497,19.57685433,-99.13079616,Gustavo A. Madero,CDMX,0,0,0.0,0,0,2117.414914754102
MALVINAS MEXICANAS,7920,2048.54,19.47019681,-99.06362259,Gustavo A. Madero,CDMX,6,0,358.3333333333333,1,0,2123.5601080585952
MARTIN CARRERA I,7300,2425.71,19.48694474,-99.10817158,Gustavo A. Madero,CDMX,10,0,598.1,1,0,2127.6539746444387
MARTIN CARRERA II,7090,2371.049458,19.4896674,-99.10647831,Gustavo A. Madero,CDMX,4,0,436.0,1,0,2120.8539940675287
MARTIRES DE RIO BLANCO,7890,1981.83,19.45996458,-99.11370562,Gustavo A. Madero,CDMX,13,0,609.9230769230769,1,0,2131.2849598783973
MARTIRES DE RIO BLANCO (AMPL),7880,1981.83,19.46194113,-99.10638179,Gustavo A. Madero,CDMX,12,0,683.25,1,0,2129.816805395804
MAXIMINO AVILA CAMACHO,7770,2781.811835,19.47825609,-99.13734306,Gustavo A. Madero,CDMX,19,0,912.1052631578948,1,0,2137.6175171532573
NARCISO BASSOLS (U HAB),7990,2233.44,19.45641109,-99.05676982,Gustavo A. Madero,CDMX,21,1,507.9047619047619,1,1,2667.251682163687
NUEVA ATZACOALCO I,7820,1803.02,19.50332196,-99.08279211,Gustavo A. Madero,CDMX,7,0,639.4285714285714,1,0,2123.8456341046435
NUEVA ATZACOALCO II,7920,1803.02,19.49936883,-99.08581731,Gustavo A. Madero,CDMX,3,0,900.0,1,0,2118.0822498527536
NUEVA ATZACOALCO III,7440,1803.02,19.49344919,-99.08878702,Gustavo A. Madero,CDMX,1,0,1500.0,1,0,2113.633224946319
NUEVA INDUSTRIAL VALLEJO (FRACC),7729,4481.330051,19.50813387,-99.15310621,Gustavo A. Madero,CDMX,11,1,591.3636363636364,1,1,2654.738410910695
NUEVA TENOCHTITLAN,7980,1982.188636,19.45656977,-99.1038436,Gustavo A. Madero,CDMX,18,0,508.3888888888889,1,0,2137.7411507435054
NUEVA VALLEJO,7870,2860.343923,19.48861358,-99.14878633,Gustavo A. Madero,CDMX,26,1,775.0,1,1,2672.4778380884118
